Source,Target
LattesID_6281687121815307,LattesID_1325247019367288
LattesID_7440788287723875,LattesID_1325247019367288
LattesID_9800357481410206,LattesID_1325247019367288
LattesID_374437316457181,LattesID_1325247019367288
LattesID_3758829708280047,LattesID_1325247019367288
LattesID_4558318940972395,LattesID_1325247019367288
LattesID_5333394368125858,LattesID_1325247019367288
LattesID_2867170657331312,LattesID_1325247019367288
LattesID_4332458778384343,LattesID_1325247019367288
LattesID_4505483627978156,LattesID_1325247019367288
LattesID_3366128858279448,LattesID_1325247019367288
LattesID_8985714476272486,LattesID_1325247019367288
LattesID_6249173216339017,LattesID_1325247019367288
LattesID_2082977630753126,LattesID_1325247019367288
LattesID_4212372834310565,LattesID_1325247019367288
LattesID_617907030051603,LattesID_1325247019367288
LattesID_2310529353481321,LattesID_1325247019367288
LattesID_1682013013930412,LattesID_1325247019367288
LattesID_3649245106072497,LattesID_1325247019367288
LattesID_9419703684324124,LattesID_1325247019367288
LattesID_4053445797869857,LattesID_1325247019367288
LattesID_7736945524314173,LattesID_1325247019367288
LattesID_6214871112355745,LattesID_1325247019367288
LattesID_1124131458828277,LattesID_1325247019367288
LattesID_3722157004054310,LattesID_1325247019367288
LattesID_4023035617936427,LattesID_1325247019367288
LattesID_3919002175911891,LattesID_1325247019367288
LattesID_1272372452235708,LattesID_1325247019367288
LattesID_5449241190896626,LattesID_1325247019367288
LattesID_1603734265148358,LattesID_1325247019367288
LattesID_7533347017859354,LattesID_1325247019367288
LattesID_1768018314034233,LattesID_1325247019367288
LattesID_6368988548199178,LattesID_1325247019367288
LattesID_9774125704874762,LattesID_1325247019367288
LattesID_7858285694354563,LattesID_1325247019367288
LattesID_6489257938942420,LattesID_1325247019367288
LattesID_347137014513276,LattesID_1325247019367288
LattesID_8198404068010238,LattesID_1325247019367288
LattesID_8203767494159867,LattesID_1325247019367288
LattesID_3837748743204374,LattesID_1325247019367288
LattesID_6293291442552572,LattesID_1325247019367288
LattesID_2427199713142484,LattesID_1325247019367288
LattesID_5037403275855396,LattesID_1325247019367288
LattesID_31705260681319,LattesID_1325247019367288
LattesID_8747145050594205,LattesID_1325247019367288
LattesID_6250058667440979,LattesID_1325247019367288
LattesID_4858747879215698,LattesID_1325247019367288
LattesID_765182547224597,LattesID_1325247019367288
LattesID_125226860208396,LattesID_1325247019367288
LattesID_5506468589444945,LattesID_1325247019367288
LattesID_3448685510558349,LattesID_1325247019367288
LattesID_141228124665578,LattesID_1325247019367288
LattesID_1394225221824171,LattesID_1325247019367288
LattesID_8480610849939744,LattesID_1325247019367288
LattesID_9860304352513536,LattesID_1325247019367288
LattesID_6700380915196735,LattesID_1325247019367288
LattesID_6082335304086716,LattesID_1325247019367288
LattesID_8808433381716670,LattesID_1325247019367288
LattesID_678281914385376,LattesID_1319318974098247
LattesID_2087810857244036,LattesID_1319318974098247
LattesID_1060728194335638,LattesID_1318090923173762
LattesID_1642090369566122,LattesID_1318090923173762
LattesID_7503333690002637,LattesID_1321820478036793
LattesID_8046188275490493,LattesID_1321820478036793
LattesID_4251159130607488,LattesID_1350917983266189
LattesID_5489433480622338,LattesID_1350917983266189
LattesID_6842198930647522,LattesID_1350917983266189
LattesID_4046818463988465,LattesID_1350166605717268
LattesID_5297324229141269,LattesID_1350166605717268
LattesID_9513269433980860,LattesID_1350166605717268
LattesID_9782758376125970,LattesID_1350166605717268
LattesID_4005616037240895,LattesID_1350166605717268
LattesID_6880311944218346,LattesID_1350166605717268
LattesID_3722887713583015,LattesID_1350166605717268
LattesID_9704670905718464,LattesID_1350166605717268
LattesID_3898685183218015,LattesID_1350166605717268
LattesID_2051438195461820,LattesID_1350166605717268
LattesID_2753797227214950,LattesID_1350166605717268
LattesID_3789822625579249,LattesID_1350166605717268
LattesID_161003541119057,LattesID_1350166605717268
LattesID_7082495283279633,LattesID_1350166605717268
LattesID_6728210811739360,LattesID_1350166605717268
LattesID_9864578411116176,LattesID_1350166605717268
LattesID_3227391724906201,LattesID_1350166605717268
LattesID_8970579573548982,LattesID_1350166605717268
LattesID_5767472502417847,LattesID_1350166605717268
LattesID_7798412070765029,LattesID_1350166605717268
LattesID_4126478271115740,LattesID_1350166605717268
LattesID_2182333601870763,LattesID_1463591813823167
LattesID_3500280868966977,LattesID_1463591813823167
LattesID_6377296046536295,LattesID_1463591813823167
LattesID_948531438760767,LattesID_1463591813823167
LattesID_7251645363174403,LattesID_1463591813823167
LattesID_9197177731116276,LattesID_1463591813823167
LattesID_8815670505471966,LattesID_1463591813823167
LattesID_6150278091192843,LattesID_1463591813823167
LattesID_5835768958133241,LattesID_1463591813823167
LattesID_1845902393275091,LattesID_1463591813823167
LattesID_3802036824269157,LattesID_1463591813823167
LattesID_585906185658561,LattesID_1463591813823167
LattesID_5792450332541679,LattesID_1463591813823167
LattesID_9614304238454186,LattesID_1463591813823167
LattesID_5837260966665885,LattesID_1402781492441458
LattesID_4440003524956701,LattesID_1402781492441458
LattesID_9203946709315504,LattesID_1402781492441458
LattesID_4756450712462724,LattesID_1402781492441458
LattesID_750702765020450,LattesID_1402781492441458
LattesID_2892107542625139,LattesID_1402781492441458
LattesID_6944966482542230,LattesID_1402781492441458
LattesID_3358896582038235,LattesID_1402781492441458
LattesID_9483688479268188,LattesID_1402781492441458
LattesID_1578983787181687,LattesID_1402781492441458
LattesID_3754887522866711,LattesID_1402781492441458
LattesID_4894031641402372,LattesID_1402781492441458
LattesID_4658313089691984,LattesID_1402781492441458
LattesID_6574452062755145,LattesID_1402781492441458
LattesID_4005986236336539,LattesID_1404632471755241
LattesID_7761324042224358,LattesID_1404632471755241
LattesID_3760169519799235,LattesID_1404632471755241
LattesID_8320034667805958,LattesID_1404632471755241
LattesID_2330424664767369,LattesID_1404632471755241
LattesID_1176069842544065,LattesID_1404632471755241
LattesID_9844760436656606,LattesID_1404632471755241
LattesID_9583349170280272,LattesID_1404632471755241
LattesID_7477723201319142,LattesID_1404632471755241
LattesID_2082844854411555,LattesID_1404632471755241
LattesID_2736487006963478,LattesID_1404632471755241
LattesID_7502001649910714,LattesID_1404632471755241
LattesID_3108988403015888,LattesID_1404632471755241
LattesID_6518221600690415,LattesID_1404632471755241
LattesID_2696393506316122,LattesID_1404632471755241
LattesID_2013877966378379,LattesID_1404632471755241
LattesID_9196801087544468,LattesID_1404632471755241
LattesID_7307455058897826,LattesID_1404632471755241
LattesID_7982068831632214,LattesID_1404632471755241
LattesID_7950073156087427,LattesID_1404632471755241
LattesID_7748232126450650,LattesID_1404632471755241
LattesID_2317435235437757,LattesID_1404632471755241
LattesID_3928098715864725,LattesID_1404632471755241
LattesID_3308827315067630,LattesID_1404632471755241
LattesID_8643267812238678,LattesID_1404632471755241
LattesID_4024941215905377,LattesID_1404632471755241
LattesID_2461532406478479,LattesID_1404632471755241
LattesID_3423593927375231,LattesID_1404632471755241
LattesID_7174797684551111,LattesID_1404632471755241
LattesID_6012321412801915,LattesID_1404632471755241
LattesID_9976401541377940,LattesID_1404632471755241
LattesID_5454168673866452,LattesID_1404632471755241
LattesID_9129127364544746,LattesID_1404632471755241
LattesID_6714301963988236,LattesID_1404632471755241
LattesID_3218337633851722,LattesID_1404632471755241
LattesID_4930983389346351,LattesID_1404632471755241
LattesID_6569534812431788,LattesID_1473823107869382
LattesID_7392557956968627,LattesID_1473823107869382
LattesID_5863175853834938,LattesID_1473823107869382
LattesID_1657444362279909,LattesID_1473823107869382
LattesID_8359824700467616,LattesID_1473823107869382
LattesID_1009416692491572,LattesID_1473823107869382
LattesID_3937527913093036,LattesID_1473823107869382
LattesID_2202869375235016,LattesID_1473823107869382
LattesID_9606593375708738,LattesID_1473823107869382
LattesID_8120939131667106,LattesID_1412511336739406
LattesID_2973563609755364,LattesID_1429326310775024
LattesID_298479335828468,LattesID_1429326310775024
LattesID_1325864006389919,LattesID_1429326310775024
LattesID_3615233923968073,LattesID_1429326310775024
LattesID_3161449561865597,LattesID_1429326310775024
LattesID_1148018071335071,LattesID_1429326310775024
LattesID_6470261020797104,LattesID_1429326310775024
LattesID_8416076841128182,LattesID_1429326310775024
LattesID_70082486919020,LattesID_1429326310775024
LattesID_8748638595743507,LattesID_1429326310775024
LattesID_5369002984786487,LattesID_1429326310775024
LattesID_666039139825451,LattesID_1429326310775024
LattesID_4930445982767662,LattesID_1435330862718379
LattesID_7716005942717002,LattesID_1435330862718379
LattesID_7877502407894549,LattesID_1435330862718379
LattesID_2512869312457186,LattesID_1435330862718379
LattesID_6537144520100534,LattesID_1435330862718379
LattesID_2562843488992882,LattesID_1435330862718379
LattesID_439972948638806,LattesID_1435330862718379
LattesID_7669006239960242,LattesID_1435330862718379
LattesID_6035056357727280,LattesID_1435330862718379
LattesID_8895421253054995,LattesID_1435330862718379
LattesID_3273066253535763,LattesID_1435330862718379
LattesID_6968865846449690,LattesID_1435330862718379
LattesID_8127718925464365,LattesID_1435330862718379
LattesID_8539737600854018,LattesID_1435330862718379
LattesID_2705261544095538,LattesID_1435330862718379
LattesID_1030155171981790,LattesID_1435330862718379
LattesID_1933685863447788,LattesID_1404596833493304
LattesID_1798918229367703,LattesID_1404596833493304
LattesID_5722022525328254,LattesID_1484702906945243
LattesID_8230832906458618,LattesID_1484702906945243
LattesID_8287717921346744,LattesID_1421674852414917
LattesID_5197911410065964,LattesID_1421674852414917
LattesID_1956628501965160,LattesID_1421674852414917
LattesID_9540302063257084,LattesID_1421674852414917
LattesID_9732667995486760,LattesID_1421674852414917
LattesID_9512723529480000,LattesID_1421674852414917
LattesID_5891832055364832,LattesID_1421674852414917
LattesID_8742019812103422,LattesID_1421674852414917
LattesID_1010721095594895,LattesID_1421674852414917
LattesID_7160208315505047,LattesID_1421674852414917
LattesID_4433934631833929,LattesID_1421674852414917
LattesID_7737855959768818,LattesID_1421674852414917
LattesID_902881136940007,LattesID_1412248256443525
LattesID_4465546141368889,LattesID_1412248256443525
LattesID_9543823061499902,LattesID_1412248256443525
LattesID_3252533171049131,LattesID_1412248256443525
LattesID_19839190467489,LattesID_1412248256443525
LattesID_3111082564564736,LattesID_1475921082905793
LattesID_6979892193987939,LattesID_1458985996275598
LattesID_9644564954295092,LattesID_1458985996275598
LattesID_9141776076681488,LattesID_1458985996275598
LattesID_8758124308639338,LattesID_1458985996275598
LattesID_1913950791675448,LattesID_1458985996275598
LattesID_766256943676324,LattesID_1458985996275598
LattesID_8817750232159683,LattesID_1458985996275598
LattesID_1249712351556931,LattesID_1458985996275598
LattesID_138586195845494,LattesID_1458985996275598
LattesID_4276065633580595,LattesID_1458985996275598
LattesID_2120125150236264,LattesID_1458985996275598
LattesID_9612318045837386,LattesID_1458985996275598
LattesID_3368921741615174,LattesID_1458985996275598
LattesID_335144510818922,LattesID_1458985996275598
LattesID_1420512990761917,LattesID_1458985996275598
LattesID_1068248943885570,LattesID_1458985996275598
LattesID_9742042266822480,LattesID_1458985996275598
LattesID_5907593441885286,LattesID_1458985996275598
LattesID_7004768999395181,LattesID_1458985996275598
LattesID_7145918014807779,LattesID_1458985996275598
LattesID_869142458785384,LattesID_1458985996275598
LattesID_2330743251821629,LattesID_1458985996275598
LattesID_1904442134163536,LattesID_1458985996275598
LattesID_1983482879541203,LattesID_1484123191058508
LattesID_7075471763804755,LattesID_1484123191058508
LattesID_4434505253196247,LattesID_1484123191058508
LattesID_6985664965573043,LattesID_1442630848899574
LattesID_5385274207268553,LattesID_1442630848899574
LattesID_3562916236511288,LattesID_1442630848899574
LattesID_102570727346097,LattesID_1442630848899574
LattesID_4661839485236719,LattesID_1442630848899574
LattesID_6479954551520112,LattesID_1442630848899574
LattesID_7969225828895925,LattesID_1442630848899574
LattesID_6996638210243827,LattesID_1442630848899574
LattesID_5800437911443430,LattesID_1442630848899574
LattesID_5775316315151545,LattesID_1442630848899574
LattesID_904421510418678,LattesID_1442630848899574
LattesID_1761282171881331,LattesID_1442630848899574
LattesID_5016557074273749,LattesID_1442630848899574
LattesID_7746885828319725,LattesID_1442630848899574
LattesID_1253742163407797,LattesID_1442630848899574
LattesID_3582860639212157,LattesID_1442630848899574
LattesID_9762840976037304,LattesID_1442630848899574
LattesID_7478661826324730,LattesID_1442630848899574
LattesID_2255716183622190,LattesID_1442630848899574
LattesID_1389310423761626,LattesID_1442630848899574
LattesID_5979149699985413,LattesID_1442630848899574
LattesID_2204915580134695,LattesID_1434896097110889
LattesID_2763285273315693,LattesID_1434896097110889
LattesID_6154874103312061,LattesID_1434896097110889
LattesID_1657566905971238,LattesID_1434896097110889
LattesID_2696532738104583,LattesID_1434896097110889
LattesID_1275214048552790,LattesID_1434896097110889
LattesID_184223492719620,LattesID_1434896097110889
LattesID_3730647243065189,LattesID_1497269209026542
LattesID_1166013278022843,LattesID_1497269209026542
LattesID_9096423264882104,LattesID_1497269209026542
LattesID_6496623807806085,LattesID_1497269209026542
LattesID_1751400918725141,LattesID_1497269209026542
LattesID_932898283811648,LattesID_1497269209026542
LattesID_7166080205264371,LattesID_1497269209026542
LattesID_8624910304981069,LattesID_1497269209026542
LattesID_9221513726959920,LattesID_1497269209026542
LattesID_8959463654668979,LattesID_1497269209026542
LattesID_4583227212550116,LattesID_1497269209026542
LattesID_5272383589062844,LattesID_1497269209026542
LattesID_5071693801423500,LattesID_1497269209026542
LattesID_6020696958878394,LattesID_1497269209026542
LattesID_2130563131041136,LattesID_1497269209026542
LattesID_8929692848432162,LattesID_1497269209026542
LattesID_1894290649835936,LattesID_1497269209026542
